f_word,s_word,f_amount,s_amount,pair_amount,pmi
on,on,128,128,9,-0.07018673852957164
ta,po,154,71,6,-0.07168289945031113
na,jeśli,294,31,5,-0.0720523003077615
co,rzecz,96,19,1,-0.07300175413662607
co,czyli,96,19,1,-0.07300175413662607
miejsce,móc,25,73,1,-0.07379248862662582
i,w,392,545,117,-0.07456928416797623
każdy,który,33,166,3,-0.07458278995610604
który,umysł,166,22,2,-0.07458278995610604
który,u,166,11,1,-0.07458278995610604
akwarium,który,11,166,1,-0.07458278995610604
on,nie,128,214,15,-0.0746881307645125
być,pod,348,21,4,-0.07537265859937282
być,duży,348,21,4,-0.07537265859937282
osoba,to,26,211,3,-0.07668814609900515
my,jak,59,93,3,-0.07695109972060046
i,jaki,392,14,3,-0.07721400542354015
ciąg,czytanie,10,183,1,-0.07773967314328889
czytanie,społeczny,183,10,1,-0.07773967314328889
czytanie,badanie,183,20,2,-0.07773967314328889
czytanie,słuchawka,183,10,1,-0.07773967314328889
czytanie,wybrać,183,10,1,-0.07773967314328889
na,że,294,156,25,-0.08133011389577254
ten,w,101,545,30,-0.0815450467794489
rzecz,się,19,387,4,-0.08422900955987989
się,rzecz,387,19,4,-0.08422900955987989
się,czyli,387,19,4,-0.08422900955987989
myślenie,się,19,387,4,-0.08422900955987989
się,pomagać,387,19,4,-0.08422900955987989
kot,w,27,545,8,-0.08511166179964116
czytanie,i,183,392,39,-0.0851192035088864
człowiek,i,47,392,10,-0.08748234087736712
można,w,44,545,13,-0.08921606013237769
się,oraz,387,62,13,-0.09005808836207731
po,osoba,71,26,1,-0.0902985776176583
osoba,po,26,71,1,-0.0902985776176583
dzień,i,33,392,7,-0.09186078138794157
tylko,również,44,42,1,-0.09186078138794157
której,ta,12,154,1,-0.0918607813879419
zachowanie,ta,12,154,1,-0.0918607813879419
ta,lepszy,154,12,1,-0.0918607813879419
czytanie,ten,183,101,10,-0.09209496612035899
maić,w,17,545,5,-0.09575890599914974
jednak,w,34,545,10,-0.09575890599914974
w,czy,545,85,25,-0.09575890599915009
sposobić,nie,26,214,3,-0.09705594379296696
być,bez,348,16,3,-0.09809273509945632
być,nasi,348,16,3,-0.09809273509945632
lektura,być,16,348,3,-0.09809273509945632
być,dodatkowo,348,16,3,-0.09809273509945632
do,i,199,392,42,-0.09912878185198097
się,także,387,48,10,-0.09933590195008822
i,na,392,294,62,-0.10029761853658149
jak,wymagać,93,20,1,-0.1011986459672778
i,czyli,392,19,4,-0.10274909753067783
i,pomagać,392,19,4,-0.10274909753067783
i,chcieć,392,19,4,-0.10274909753067783
rozwijać,i,19,392,4,-0.10274909753067783
i,wyobraźnia,392,19,4,-0.10274909753067783
na,pomagać,294,19,3,-0.102749097530678
na,tak,294,38,6,-0.102749097530678
czytać,przypadek,69,27,1,-0.10352369891352195
czytać,kot,69,27,1,-0.10352369891352195
ale,czytać,54,69,2,-0.10352369891352195
i,nie,392,214,45,-0.10443547415856437
czytanie,nie,183,214,21,-0.10496114187831329
lata,w,24,545,7,-0.10783173829972484
dla,on,73,128,5,-0.10800820396453888
on,dla,128,73,5,-0.10800820396453888
po,może,71,79,3,-0.10867710693251265
można,czy,44,85,2,-0.10893429474688296
czy,tylko,85,44,2,-0.10893429474688296
ta,czy,154,85,7,-0.1089342947468833
już,się,29,387,6,-0.10931999052271012
się,dzięki,387,29,6,-0.10931999052271012
się,raz,387,29,6,-0.10931999052271012
od,że,84,156,7,-0.1104764595552886
książka,bycie,144,39,3,-0.1104764595552886
własny,książka,13,144,1,-0.11047645955528877
książka,jeżeli,144,13,1,-0.11047645955528877
książka,kolejny,144,13,1,-0.11047645955528877
książka,osoba,144,26,2,-0.11047645955528877
książka,więcej,144,26,2,-0.11047645955528877
dziecko,książka,26,144,2,-0.11047645955528877
że,lata,156,24,2,-0.11047645955528895
po,to,71,211,8,-0.11095804818375116
ta,dla,154,73,6,-0.1117603388256465
ta,móc,154,73,6,-0.1117603388256465
czytanie,o,183,82,8,-0.1133635828740105
w,nawet,545,31,9,-0.11449546858073559
on,można,128,44,3,-0.11458085788802495
przypadek,być,27,348,5,-0.11601464309671851
się,należeć,387,34,7,-0.11640941530902973
bardzo,na,32,294,5,-0.11785598992088611
także,i,48,392,10,-0.11785598992088611
zostać,o,23,82,1,-0.12122570064698061
o,pomóc,82,23,1,-0.12122570064698061
on,my,128,59,4,-0.12275478933372522
na,i,294,392,61,-0.12375659136057052
lub,warta,54,35,1,-0.12428225908031885
ale,swoja,54,35,1,-0.12428225908031885
z,świat,270,35,5,-0.12428225908031885
ale,pies,54,35,1,-0.12428225908031885
a,kilka,105,18,1,-0.12428225908031904
lub,a,54,105,3,-0.12428225908031904
mama,a,18,105,1,-0.12428225908031904
nowy,również,45,42,1,-0.12428225908031904
we,z,7,270,1,-0.12428225908031904
duży,z,21,270,3,-0.12428225908031904
mniej,z,7,270,1,-0.12428225908031904
efekt,z,7,270,1,-0.12428225908031904
głowa,z,7,270,1,-0.12428225908031904
z,naukowiec,270,7,1,-0.12428225908031904
widzenie,z,7,270,1,-0.12428225908031904
około,z,7,270,1,-0.12428225908031904
tam,z,7,270,1,-0.12428225908031904
z,wysoki,270,7,1,-0.12428225908031904
z,sytuacja,270,14,2,-0.12428225908031904
z,wiedzieć,270,14,2,-0.12428225908031904
czyli,do,19,199,2,-0.12466387395911858
często,do,19,199,2,-0.12466387395911858
do,czyli,199,19,2,-0.12466387395911858
jeśli,czytanie,31,183,3,-0.12504538792164588
dla,sposobić,73,26,1,-0.1303760169929935
więcej,móc,26,73,1,-0.1303760169929935
to,korzyści,211,9,1,-0.13113593012138144
to,strona,211,18,2,-0.13113593012138144
to,spora,211,9,1,-0.13113593012138144
kilka,to,18,211,2,-0.13113593012138144
to,zakup,211,9,1,-0.13113593012138144
alba,to,9,211,1,-0.13113593012138144
zwłaszcza,to,9,211,1,-0.13113593012138144
tworzyć,to,9,211,1,-0.13113593012138144
cały,to,18,211,2,-0.13113593012138144
poprawiać,to,18,211,2,-0.13113593012138144
to,pomysł,211,9,1,-0.13113593012138144
strona,to,18,211,2,-0.13113593012138144
produkcja,to,9,211,1,-0.13113593012138144
to,zadanie,211,9,1,-0.13113593012138144
to,styl,211,9,1,-0.13113593012138144
należeć,i,34,392,7,-0.13492950327982747
na,nie,294,214,33,-0.13685695185094185
świat,w,35,545,10,-0.13757908169377647
w,warta,545,35,10,-0.13757908169377647
w,wysoki,545,7,2,-0.137579081693777
w,6,545,7,2,-0.137579081693777
zapach,w,7,545,2,-0.137579081693777
tyle,w,7,545,2,-0.137579081693777
w,przede,545,7,2,-0.137579081693777
w,kluczowy,545,7,2,-0.137579081693777
Internet,w,7,545,2,-0.137579081693777
w,społeczeństwo,545,7,2,-0.137579081693777
dostępny,w,7,545,2,-0.137579081693777
w,3,545,14,4,-0.137579081693777
w,dać,545,7,2,-0.137579081693777
mieć,w,28,545,8,-0.137579081693777
w,tyle,545,7,2,-0.137579081693777
w,potrzebować,545,7,2,-0.137579081693777
w,naukowiec,545,7,2,-0.137579081693777
potrzebować,w,7,545,2,-0.137579081693777
w,poprawa,545,7,2,-0.137579081693777
w,istotny,545,7,2,-0.137579081693777
gra,w,14,545,4,-0.137579081693777
w,ponad,545,7,2,-0.137579081693777
wymagający,w,7,545,2,-0.137579081693777
który,umiejętność,166,23,2,-0.1387131273758217
ważny,który,23,166,2,-0.1387131273758217
także,do,48,199,5,-0.13977076634932692
pierwszy,na,13,294,2,-0.14022380294934092
na,więcej,294,26,4,-0.14022380294934092
czy,jeden,85,45,2,-0.14135577243926067
być,ona,348,11,2,-0.1424868544579098
dziać,być,11,348,2,-0.1424868544579098
postać,być,11,348,2,-0.1424868544579098
stać,być,22,348,4,-0.1424868544579098
być,u,348,11,2,-0.1424868544579098
ty,być,11,348,2,-0.1424868544579098
być,zrozumienie,348,11,2,-0.1424868544579098
być,język,348,11,2,-0.1424868544579098
rzecz,ten,19,101,1,-0.1462507361672645
więc,ten,19,101,1,-0.1462507361672645
ten,wyobraźnia,101,19,1,-0.1462507361672645
nowy,on,45,128,3,-0.14700233558040246
naszą,on,15,128,1,-0.14700233558040265
on,różny,128,30,2,-0.14700233558040265
informacja,co,20,96,1,-0.14700233558040265
przez,co,40,96,2,-0.14700233558040265
dzięki,do,29,199,3,-0.1497548549219487
do,raz,199,29,3,-0.1497548549219487
na,książka,294,144,22,-0.1502774676132638
wszyscy,nie,18,214,2,-0.15150372781534335
zakup,nie,9,214,1,-0.15150372781534335
nie,przypadek,214,27,3,-0.15150372781534335
produkcja,nie,9,214,1,-0.15150372781534335
się,nie,387,214,43,-0.15150372781534335
którą,nie,9,214,1,-0.15150372781534335
nie,strona,214,18,2,-0.15150372781534335
kilka,nie,18,214,2,-0.15150372781534335
wiedza,nie,27,214,3,-0.15150372781534335
nie,wiedza,214,27,3,-0.15150372781534335
mała,nie,9,214,1,-0.15150372781534335
nie,swój,214,9,1,-0.15150372781534335
na,my,294,59,9,-0.1525021327277775
a,na,105,294,16,-0.15402960247437142
jak,z,93,270,13,-0.155646429989654
pomóc,od,23,84,1,-0.15599111880765715
od,czytać,84,69,3,-0.15599111880765734
po,w,71,545,20,-0.15804318425349223
się,naprawdę,387,10,2,-0.1582295910036566
się,struktura,387,5,1,-0.1582295910036566
się,prawie,387,5,1,-0.1582295910036566
się,ziemia,387,5,1,-0.1582295910036566
się,emocjonalny,387,5,1,-0.1582295910036566
dość,się,5,387,1,-0.1582295910036566
wcześniej,się,5,387,1,-0.1582295910036566
się,współczesny,387,5,1,-0.1582295910036566
klasa,się,10,387,2,-0.1582295910036566
wymagać,się,20,387,4,-0.1582295910036566
szeroki,się,5,387,1,-0.1582295910036566
wszystek,się,20,387,4,-0.1582295910036566
się,ogromny,387,10,2,-0.1582295910036566
się,wymagać,387,20,4,-0.1582295910036566
żaden,się,5,387,1,-0.1582295910036566
pisarz,się,5,387,1,-0.1582295910036566
się,wykazać,387,5,1,-0.1582295910036566
się,jej,387,10,2,-0.1582295910036566
się,jakiś,387,5,1,-0.1582295910036566
przyjemność,się,10,387,2,-0.1582295910036566
struktura,się,5,387,1,-0.1582295910036566
jazda,się,5,387,1,-0.1582295910036566
jakiś,się,5,387,1,-0.1582295910036566
się,wcześniej,387,5,1,-0.1582295910036566
się,umożliwiać,387,5,1,-0.1582295910036566
się,kwestia,387,15,3,-0.1582295910036566
się,zapomnieć,387,5,1,-0.1582295910036566
się,najczęściej,387,10,2,-0.1582295910036566
pies,który,35,166,3,-0.15947168754261898
to,ten,211,101,11,-0.15999079279356665
co,w,96,545,27,-0.16029915819386042
że,do,156,199,16,-0.1621385793777816
do,bycie,199,39,4,-0.1621385793777816
nie,w,214,545,60,-0.16480055042880104
wiedza,książka,27,144,2,-0.1649242435776649
dzień,my,33,59,1,-0.16714890869217872
na,móc,294,73,11,-0.17017702505096863
czytanie,bardzo,183,32,3,-0.17084907753477047
jak,na,93,294,14,-0.17158797385867583
czy,pomóc,85,23,1,-0.1730646321665988
czy,pozwalać,85,23,1,-0.1730646321665988
który,my,166,59,5,-0.17586612579328761
i,świat,392,35,7,-0.1767496789744542
i,żaden,392,5,1,-0.17674967897445457
i,wynik,392,10,2,-0.17674967897445457
i,roślina,392,30,6,-0.17674967897445457
kwestia,i,15,392,3,-0.17674967897445457
i,uczyć,392,10,2,-0.17674967897445457
dlatego,i,15,392,3,-0.17674967897445457
i,rasa,392,10,2,-0.17674967897445457
i,oznaczać,392,5,1,-0.17674967897445457
i,20,392,5,1,-0.17674967897445457
zanim,i,5,392,1,-0.17674967897445457
wybrać,i,10,392,2,-0.17674967897445457
i,wpływać,392,10,2,-0.17674967897445457
obszar,i,5,392,1,-0.17674967897445457
i,zanim,392,5,1,-0.17674967897445457
i,forma,392,10,2,-0.17674967897445457
i,sprzyjać,392,5,1,-0.17674967897445457
i,dlaczego,392,10,2,-0.17674967897445457
i,informacja,392,20,4,-0.17674967897445457
fizyczny,i,5,392,1,-0.17674967897445457
i,najczęściej,392,10,2,-0.17674967897445457
i,pospolity,392,5,1,-0.17674967897445457
i,skupić,392,5,1,-0.17674967897445457
i,wydawać,392,10,2,-0.17674967897445457
prostu,i,10,392,2,-0.17674967897445457
the,i,5,392,1,-0.17674967897445457
i,miejsce,392,25,5,-0.17674967897445457
zależeć,i,5,392,1,-0.17674967897445457
i,ma,392,30,6,-0.17674967897445457
na,informacja,294,20,3,-0.17674967897445473
gdy,na,20,294,3,-0.17674967897445473
taki,w,36,545,10,-0.17822106619112268
mama,w,18,545,5,-0.17822106619112268
lub,w,54,545,15,-0.17822106619112268
w,domowy,545,18,5,-0.17822106619112268
domowy,w,18,545,5,-0.17822106619112268
to,jak,211,93,10,-0.17844164489973832
być,co,348,96,17,-0.18055489529142932
lata,o,24,82,1,-0.182626245311124
o,stan,82,24,1,-0.182626245311124
co,o,96,82,4,-0.182626245311124
ten,bycie,101,39,2,-0.18372544158592718
bycie,ten,39,101,2,-0.18372544158592718
człowiek,w,47,545,13,-0.18437329317271794
dla,lub,73,54,2,-0.18482380101536977
przypadek,móc,27,73,1,-0.18482380101536977
ta,on,154,128,10,-0.184970185779423
nie,się,214,387,42,-0.18545105973868103
wiele,być,34,348,6,-0.18555557634979586
jednak,być,34,348,6,-0.18555557634979586
czy,jak,85,93,4,-0.1886614872176173
tylko,z,44,270,6,-0.19139645493885588
z,właśnie,270,22,3,-0.19139645493885588
on,nawet,128,31,2,-0.1943080503587594
bardzo,oraz,32,62,1,-0.1943080503587594
na,woda,294,27,4,-0.19467158697171702
ten,my,101,59,3,-0.19600377136436384
dla,w,73,545,20,-0.19812062362882735
wszystek,do,20,199,2,-0.1986644554028953
informacja,do,20,199,2,-0.1986644554028953
która,do,20,199,2,-0.1986644554028953
do,głęboki,199,10,1,-0.1986644554028953
fakt,do,10,199,1,-0.1986644554028953
wymagać,do,20,199,2,-0.1986644554028953
który,proces,166,12,1,-0.2001136720399652
że,który,156,166,13,-0.2001136720399652
według,który,12,166,1,-0.2001136720399652
także,który,48,166,4,-0.2001136720399652
rzecz,a,19,105,1,-0.2022847710815925
a,wyobraźnia,105,19,1,-0.2022847710815925
trudny,w,11,545,3,-0.20469327755231378
właśnie,w,22,545,6,-0.20469327755231378
5,w,11,545,3,-0.20469327755231378
stać,w,22,545,6,-0.20469327755231378
dziać,w,11,545,3,-0.20469327755231378
wiele,na,34,294,5,-0.20531883117122565
raz,czytać,29,69,1,-0.2066171918776254
jako,być,23,348,4,-0.2066171918776254
już,czytać,29,69,1,-0.2066171918776254
sposobić,ta,26,154,2,-0.2073379988078778
ta,własny,154,13,1,-0.2073379988078778
chcieć,to,19,211,2,-0.2091384421226549
to,rozwijać,211,19,2,-0.2091384421226549
to,czyli,211,19,2,-0.2091384421226549
to,chcieć,211,19,2,-0.2091384421226549
tak,to,38,211,4,-0.2091384421226549
on,człowiek,128,47,3,-0.20973809092836526
być,na,348,294,51,-0.21030223868548148
się,sposobić,387,26,5,-0.2148131193700242
dziecko,się,26,387,5,-0.2148131193700242
czytanie,krytyczny,183,11,1,-0.2152431968932239
czytanie,częsty,183,11,1,-0.2152431968932239
koniec,czytanie,11,183,1,-0.2152431968932239
czytanie,stać,183,22,2,-0.2152431968932239
czytanie,język,183,11,1,-0.2152431968932239
u,czytanie,11,183,1,-0.2152431968932239
czas,może,51,79,2,-0.21631783012048242
czy,który,85,166,7,-0.21718718539890647
książka,mieć,144,28,2,-0.21739166347180047
książka,większy,144,14,1,-0.21739166347180047
książka,koncentracja,144,14,1,-0.21739166347180047
co,a,96,105,5,-0.21739166347180047
co,nizać,96,21,1,-0.21739166347180067
bardziej,od,24,84,1,-0.21739166347180067
co,od,96,84,4,-0.21739166347180067
praca,co,21,96,1,-0.21739166347180067
co,musieć,96,21,1,-0.21739166347180067
się,móc,387,73,14,-0.21877113293870737
już,być,29,348,5,-0.21910813606082222
ten,informacja,101,20,1,-0.22025131761104116
słowo,ten,20,101,1,-0.22025131761104116
gdy,ten,20,101,1,-0.22025131761104116
sposobić,w,26,545,7,-0.22330895571966056
z,a,270,105,14,-0.22381793263123345
z,pierwsza,270,15,2,-0.22381793263123345
życie,i,31,392,6,-0.22405539375281133
że,problem,156,13,1,-0.22595367697522487
osoba,że,26,156,2,-0.22595367697522487
że,tekst,156,13,1,-0.22595367697522487
na,czytać,294,69,10,-0.22638044669905527
być,świat,348,35,6,-0.22737575204442276
również,się,42,387,8,-0.22861891889505462
i,z,392,270,52,-0.23119746299683092
z,który,270,166,22,-0.23253514973234252
i,więcej,392,26,5,-0.233333207340822
nasz,i,26,392,5,-0.233333207340822
stan,czy,24,85,1,-0.23446517683074217
jeden,w,45,545,12,-0.23711475524469122
w,dlatego,545,15,4,-0.23711475524469122
roślina,w,30,545,8,-0.23711475524469122
jak,stać,93,22,1,-0.23870216971721261
dawać,on,16,128,1,-0.2401117399718841
on,podczas,128,32,2,-0.2401117399718841
on,bez,128,16,1,-0.2401117399718841
i,się,392,387,74,-0.2415579746025527
ta,przez,154,40,3,-0.24386387483299163
osoba,może,26,79,1,-0.2443322062900793
nasz,może,26,79,1,-0.2443322062900793
może,więcej,79,26,1,-0.2443322062900793
sposobić,może,26,79,1,-0.2443322062900793
i,nizać,392,21,4,-0.24713900686585255
na,warta,294,35,5,-0.24713900686585255
i,pod,392,21,4,-0.24713900686585255
nizać,na,21,294,3,-0.24713900686585275
praca,na,21,294,3,-0.24713900686585275
na,sytuacja,294,14,2,-0.2471390068658529
ciekawy,na,7,294,1,-0.2471390068658529
na,dać,294,7,1,-0.2471390068658529
na,dziś,294,7,1,-0.2471390068658529
na,wybierać,294,7,1,-0.2471390068658529
na,galop,294,7,1,-0.2471390068658529
na,sposób,294,7,1,-0.2471390068658529
początek,na,7,294,1,-0.2471390068658529
efekt,na,7,294,1,-0.2471390068658529
na,znaleźć,294,14,2,-0.2471390068658529
po,dzięki,71,29,1,-0.24783985460413818
dawać,się,16,387,3,-0.2513389953951382
drugi,się,16,387,3,-0.2513389953951382
może,czytanie,79,183,7,-0.25223740437542536
i,być,392,348,66,-0.25337096057736713
dla,czy,73,85,3,-0.2543647342684469
czy,móc,85,73,3,-0.2543647342684469
z,taż,270,23,3,-0.2555267923585714
jako,z,23,270,3,-0.2555267923585714
z,jako,270,23,3,-0.2555267923585714
w,tak,545,38,10,-0.2562235781923958
w,wyobraźnia,545,19,5,-0.2562235781923958
w,za,545,38,10,-0.2562235781923958
do,móc,199,73,7,-0.259205997337946
ten,oraz,101,62,3,-0.2675570323893978
książka,dzięki,144,29,2,-0.2680177365417686
taki,być,36,348,6,-0.2680177365417686
różny,być,30,348,5,-0.2680177365417686
zachowanie,być,12,348,2,-0.2680177365417688
być,przypominać,348,6,1,-0.2680177365417688
być,źródło,348,6,1,-0.2680177365417688
komórka,być,6,348,1,-0.2680177365417688
pekao,być,6,348,1,-0.2680177365417688
być,składnik,348,6,1,-0.2680177365417688
ostatni,być,6,348,1,-0.2680177365417688
wśród,być,6,348,1,-0.2680177365417688
wartość,być,6,348,1,-0.2680177365417688
być,szczepienie,348,6,1,-0.2680177365417688
być,szczególnie,348,12,2,-0.2680177365417688
zostać,w,23,545,6,-0.2688236149720292
również,do,42,199,4,-0.2690537832942933
się,lub,387,54,10,-0.2692609033924002
drugi,i,16,392,3,-0.269859083365936
i,punkt,392,16,3,-0.269859083365936
i,co,392,96,18,-0.2698590833659362
jak,jeden,93,45,2,-0.2711236474095901
jeden,jak,45,93,2,-0.2711236474095901
ten,z,101,270,13,-0.2746991016334174
przez,a,40,105,2,-0.27628535252536923
wymagać,a,20,105,1,-0.27628535252536923
słowo,a,20,105,1,-0.27628535252536923
przypadek,w,27,545,7,-0.27775673974203696
książka,dla,144,73,5,-0.2779332054068512
pomóc,czytanie,23,183,2,-0.27937353431293954
przypadek,że,27,156,2,-0.28040146099760105
skupienie,to,10,211,1,-0.2831390235664314
powieść,to,10,211,1,-0.2831390235664314
ciąg,to,10,211,1,-0.2831390235664314
to,ręka,211,10,1,-0.2831390235664314
informacja,to,20,211,2,-0.2831390235664314
różny,to,30,211,3,-0.2831390235664316
ma,to,30,211,3,-0.2831390235664316
co,tylko,96,44,2,-0.2845058593303377
tylko,także,44,48,1,-0.2845058593303377
dla,raz,73,29,1,-0.2879172939794733
dla,być,73,348,12,-0.2879172939794735
w,a,545,105,27,-0.2895821751388269
nizać,ten,21,101,1,-0.29064064550243907
ten,pod,101,21,1,-0.29064064550243907
w,czytanie,545,183,47,-0.29133514624257795
taki,my,36,59,1,-0.2926797907760378
się,akwarium,387,11,2,-0.2957331147535916
umysł,się,22,387,4,-0.2957331147535916
właśnie,się,22,387,4,-0.2957331147535916
się,nic,387,11,2,-0.2957331147535916
się,zbyt,387,11,2,-0.2957331147535916
akwarium,się,11,387,2,-0.2957331147535916
każdy,się,33,387,6,-0.2957331147535918
